Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,Team,Position,Circuit,Code
PIA,81,56,0 days 00:01:15.079000,0 days 00:00:25.288000,0 days 00:00:27.340000,0 days 00:00:22.451000,HARD,23,2,McLaren,4,Netherlands,NED24
PIA,81,57,0 days 00:01:15.088000,0 days 00:00:25.228000,0 days 00:00:27.417000,0 days 00:00:22.443000,HARD,24,2,McLaren,4,Netherlands,NED24
PIA,81,58,0 days 00:01:15.072000,0 days 00:00:25.111000,0 days 00:00:27.563000,0 days 00:00:22.398000,HARD,25,2,McLaren,4,Netherlands,NED24
PIA,81,59,0 days 00:01:15.052000,0 days 00:00:25.272000,0 days 00:00:27.369000,0 days 00:00:22.411000,HARD,26,2,McLaren,4,Netherlands,NED24
PIA,81,60,0 days 00:01:14.991000,0 days 00:00:25.182000,0 days 00:00:27.407000,0 days 00:00:22.402000,HARD,27,2,McLaren,4,Netherlands,NED24
PIA,81,61,0 days 00:01:15.012000,0 days 00:00:25.187000,0 days 00:00:27.377000,0 days 00:00:22.448000,HARD,28,2,McLaren,4,Netherlands,NED24
PIA,81,62,0 days 00:01:14.832000,0 days 00:00:25.212000,0 days 00:00:27.149000,0 days 00:00:22.471000,HARD,29,2,McLaren,4,Netherlands,NED24
PIA,81,63,0 days 00:01:14.965000,0 days 00:00:25.127000,0 days 00:00:27.391000,0 days 00:00:22.447000,HARD,30,2,McLaren,4,Netherlands,NED24
PIA,81,64,0 days 00:01:14.932000,0 days 00:00:25.119000,0 days 00:00:27.245000,0 days 00:00:22.568000,HARD,31,2,McLaren,4,Netherlands,NED24
PIA,81,65,0 days 00:01:15.052000,0 days 00:00:25.106000,0 days 00:00:27.367000,0 days 00:00:22.579000,HARD,32,2,McLaren,4,Netherlands,NED24
PIA,81,66,0 days 00:01:14.639000,0 days 00:00:25.058000,0 days 00:00:27.259000,0 days 00:00:22.322000,HARD,33,2,McLaren,4,Netherlands,NED24
PIA,81,67,0 days 00:01:14.975000,0 days 00:00:25.097000,0 days 00:00:27.477000,0 days 00:00:22.401000,HARD,34,2,McLaren,4,Netherlands,NED24
PIA,81,68,0 days 00:01:14.777000,0 days 00:00:25.008000,0 days 00:00:27.435000,0 days 00:00:22.334000,HARD,35,2,McLaren,4,Netherlands,NED24
PIA,81,69,0 days 00:01:15.083000,0 days 00:00:25.122000,0 days 00:00:27.459000,0 days 00:00:22.502000,HARD,36,2,McLaren,4,Netherlands,NED24
PIA,81,70,0 days 00:01:15.014000,0 days 00:00:25.088000,0 days 00:00:27.457000,0 days 00:00:22.469000,HARD,37,2,McLaren,4,Netherlands,NED24
PIA,81,71,0 days 00:01:14.990000,0 days 00:00:25.158000,0 days 00:00:27.424000,0 days 00:00:22.408000,HARD,38,2,McLaren,4,Netherlands,NED24
PIA,81,72,0 days 00:01:15.092000,0 days 00:00:25.183000,0 days 00:00:27.421000,0 days 00:00:22.488000,HARD,39,2,McLaren,4,Netherlands,NED24
SAI,55,1,0 days 00:01:25.474000,,0 days 00:00:28.354000,0 days 00:00:23.757000,MEDIUM,1,1,Ferrari,9,Netherlands,NED24
SAI,55,2,0 days 00:01:17.277000,0 days 00:00:26.775000,0 days 00:00:27.618000,0 days 00:00:22.884000,MEDIUM,2,1,Ferrari,9,Netherlands,NED24
SAI,55,3,0 days 00:01:16.875000,0 days 00:00:26.665000,0 days 00:00:27.483000,0 days 00:00:22.727000,MEDIUM,3,1,Ferrari,9,Netherlands,NED24
SAI,55,4,0 days 00:01:16.823000,0 days 00:00:26.432000,0 days 00:00:27.624000,0 days 00:00:22.767000,MEDIUM,4,1,Ferrari,9,Netherlands,NED24
SAI,55,5,0 days 00:01:16.962000,0 days 00:00:26.212000,0 days 00:00:27.821000,0 days 00:00:22.929000,MEDIUM,5,1,Ferrari,9,Netherlands,NED24
SAI,55,6,0 days 00:01:16.576000,0 days 00:00:26.274000,0 days 00:00:27.665000,0 days 00:00:22.637000,MEDIUM,6,1,Ferrari,9,Netherlands,NED24
SAI,55,7,0 days 00:01:16.848000,0 days 00:00:26.475000,0 days 00:00:27.828000,0 days 00:00:22.545000,MEDIUM,7,1,Ferrari,9,Netherlands,NED24
SAI,55,8,0 days 00:01:16.204000,0 days 00:00:25.939000,0 days 00:00:27.625000,0 days 00:00:22.640000,MEDIUM,8,1,Ferrari,8,Netherlands,NED24
SAI,55,9,0 days 00:01:16.836000,0 days 00:00:26.313000,0 days 00:00:27.929000,0 days 00:00:22.594000,MEDIUM,9,1,Ferrari,8,Netherlands,NED24
SAI,55,10,0 days 00:01:16.836000,0 days 00:00:26.297000,0 days 00:00:27.920000,0 days 00:00:22.619000,MEDIUM,10,1,Ferrari,8,Netherlands,NED24
SAI,55,11,0 days 00:01:17.855000,0 days 00:00:26.925000,0 days 00:00:27.959000,0 days 00:00:22.971000,MEDIUM,11,1,Ferrari,7,Netherlands,NED24
SAI,55,12,0 days 00:01:16.580000,0 days 00:00:26.027000,0 days 00:00:27.792000,0 days 00:00:22.761000,MEDIUM,12,1,Ferrari,7,Netherlands,NED24
SAI,55,13,0 days 00:01:16.524000,0 days 00:00:26.040000,0 days 00:00:27.619000,0 days 00:00:22.865000,MEDIUM,13,1,Ferrari,7,Netherlands,NED24
SAI,55,14,0 days 00:01:16.651000,0 days 00:00:25.987000,0 days 00:00:27.818000,0 days 00:00:22.846000,MEDIUM,14,1,Ferrari,7,Netherlands,NED24
SAI,55,15,0 days 00:01:16.347000,0 days 00:00:25.816000,0 days 00:00:27.815000,0 days 00:00:22.716000,MEDIUM,15,1,Ferrari,7,Netherlands,NED24
SAI,55,16,0 days 00:01:16.476000,0 days 00:00:25.924000,0 days 00:00:27.847000,0 days 00:00:22.705000,MEDIUM,16,1,Ferrari,7,Netherlands,NED24
SAI,55,17,0 days 00:01:16.380000,0 days 00:00:25.900000,0 days 00:00:27.741000,0 days 00:00:22.739000,MEDIUM,17,1,Ferrari,7,Netherlands,NED24
SAI,55,18,0 days 00:01:16.174000,0 days 00:00:25.757000,0 days 00:00:27.696000,0 days 00:00:22.721000,MEDIUM,18,1,Ferrari,7,Netherlands,NED24
SAI,55,19,0 days 00:01:16.647000,0 days 00:00:25.848000,0 days 00:00:27.960000,0 days 00:00:22.839000,MEDIUM,19,1,Ferrari,7,Netherlands,NED24
SAI,55,20,0 days 00:01:16.645000,0 days 00:00:25.968000,0 days 00:00:27.912000,0 days 00:00:22.765000,MEDIUM,20,1,Ferrari,7,Netherlands,NED24
SAI,55,21,0 days 00:01:16.283000,0 days 00:00:25.841000,0 days 00:00:27.745000,0 days 00:00:22.697000,MEDIUM,21,1,Ferrari,7,Netherlands,NED24
SAI,55,22,0 days 00:01:16.560000,0 days 00:00:25.933000,0 days 00:00:27.882000,0 days 00:00:22.745000,MEDIUM,22,1,Ferrari,7,Netherlands,NED24
SAI,55,23,0 days 00:01:16.667000,0 days 00:00:26.019000,0 days 00:00:27.781000,0 days 00:00:22.867000,MEDIUM,23,1,Ferrari,7,Netherlands,NED24
SAI,55,24,0 days 00:01:16.734000,0 days 00:00:25.920000,0 days 00:00:27.987000,0 days 00:00:22.827000,MEDIUM,24,1,Ferrari,7,Netherlands,NED24
SAI,55,25,0 days 00:01:16.490000,0 days 00:00:25.899000,0 days 00:00:27.789000,0 days 00:00:22.802000,MEDIUM,25,1,Ferrari,6,Netherlands,NED24
SAI,55,26,0 days 00:01:16.320000,0 days 00:00:25.821000,0 days 00:00:27.790000,0 days 00:00:22.709000,MEDIUM,26,1,Ferrari,5,Netherlands,NED24
SAI,55,27,0 days 00:01:16.594000,0 days 00:00:25.945000,0 days 00:00:27.895000,0 days 00:00:22.754000,MEDIUM,27,1,Ferrari,5,Netherlands,NED24
SAI,55,28,0 days 00:01:16.386000,0 days 00:00:25.781000,0 days 00:00:27.912000,0 days 00:00:22.693000,MEDIUM,28,1,Ferrari,4,Netherlands,NED24
SAI,55,29,0 days 00:01:16.566000,0 days 00:00:25.806000,0 days 00:00:28.046000,0 days 00:00:22.714000,MEDIUM,29,1,Ferrari,2,Netherlands,NED24
SAI,55,30,0 days 00:01:19.673000,0 days 00:00:25.773000,0 days 00:00:27.861000,0 days 00:00:26.039000,MEDIUM,30,1,Ferrari,3,Netherlands,NED24
SAI,55,32,0 days 00:01:15.843000,0 days 00:00:26.127000,0 days 00:00:27.042000,0 days 00:00:22.674000,HARD,2,2,Ferrari,8,Netherlands,NED24
SAI,55,33,0 days 00:01:15.228000,0 days 00:00:25.854000,0 days 00:00:26.953000,0 days 00:00:22.421000,HARD,3,2,Ferrari,7,Netherlands,NED24
SAI,55,34,0 days 00:01:14.872000,0 days 00:00:25.535000,0 days 00:00:27.052000,0 days 00:00:22.285000,HARD,4,2,Ferrari,7,Netherlands,NED24
SAI,55,35,0 days 00:01:14.807000,0 days 00:00:25.465000,0 days 00:00:27.070000,0 days 00:00:22.272000,HARD,5,2,Ferrari,7,Netherlands,NED24
SAI,55,36,0 days 00:01:14.739000,0 days 00:00:25.382000,0 days 00:00:27.104000,0 days 00:00:22.253000,HARD,6,2,Ferrari,7,Netherlands,NED24
SAI,55,37,0 days 00:01:14.701000,0 days 00:00:25.500000,0 days 00:00:26.991000,0 days 00:00:22.210000,HARD,7,2,Ferrari,7,Netherlands,NED24
SAI,55,38,0 days 00:01:14.719000,0 days 00:00:25.382000,0 days 00:00:27.123000,0 days 00:00:22.214000,HARD,8,2,Ferrari,7,Netherlands,NED24
SAI,55,39,0 days 00:01:14.943000,0 days 00:00:25.553000,0 days 00:00:27.135000,0 days 00:00:22.255000,HARD,9,2,Ferrari,7,Netherlands,NED24
SAI,55,40,0 days 00:01:14.117000,0 days 00:00:25.220000,0 days 00:00:26.874000,0 days 00:00:22.023000,HARD,10,2,Ferrari,7,Netherlands,NED24
SAI,55,41,0 days 00:01:14.768000,0 days 00:00:25.421000,0 days 00:00:27.138000,0 days 00:00:22.209000,HARD,11,2,Ferrari,7,Netherlands,NED24
SAI,55,42,0 days 00:01:14.985000,0 days 00:00:25.523000,0 days 00:00:27.295000,0 days 00:00:22.167000,HARD,12,2,Ferrari,7,Netherlands,NED24
SAI,55,43,0 days 00:01:14.671000,0 days 00:00:25.497000,0 days 00:00:27.092000,0 days 00:00:22.082000,HARD,13,2,Ferrari,7,Netherlands,NED24
SAI,55,44,0 days 00:01:14.952000,0 days 00:00:25.682000,0 days 00:00:27.153000,0 days 00:00:22.117000,HARD,14,2,Ferrari,7,Netherlands,NED24
SAI,55,45,0 days 00:01:15.143000,0 days 00:00:25.947000,0 days 00:00:27.045000,0 days 00:00:22.151000,HARD,15,2,Ferrari,7,Netherlands,NED24
SAI,55,46,0 days 00:01:15.060000,0 days 00:00:25.751000,0 days 00:00:27.187000,0 days 00:00:22.122000,HARD,16,2,Ferrari,7,Netherlands,NED24
SAI,55,47,0 days 00:01:15.105000,0 days 00:00:25.329000,0 days 00:00:27.337000,0 days 00:00:22.439000,HARD,17,2,Ferrari,6,Netherlands,NED24
SAI,55,48,0 days 00:01:15.431000,0 days 00:00:25.609000,0 days 00:00:27.350000,0 days 00:00:22.472000,HARD,18,2,Ferrari,6,Netherlands,NED24
SAI,55,49,0 days 00:01:15.023000,0 days 00:00:25.385000,0 days 00:00:27.187000,0 days 00:00:22.451000,HARD,19,2,Ferrari,6,Netherlands,NED24
SAI,55,50,0 days 00:01:14.962000,0 days 00:00:25.408000,0 days 00:00:27.222000,0 days 00:00:22.332000,HARD,20,2,Ferrari,6,Netherlands,NED24
SAI,55,51,0 days 00:01:14.972000,0 days 00:00:25.343000,0 days 00:00:27.224000,0 days 00:00:22.405000,HARD,21,2,Ferrari,6,Netherlands,NED24
SAI,55,52,0 days 00:01:14.831000,0 days 00:00:25.216000,0 days 00:00:27.296000,0 days 00:00:22.319000,HARD,22,2,Ferrari,6,Netherlands,NED24
SAI,55,53,0 days 00:01:14.848000,0 days 00:00:25.230000,0 days 00:00:27.289000,0 days 00:00:22.329000,HARD,23,2,Ferrari,6,Netherlands,NED24
SAI,55,54,0 days 00:01:15.149000,0 days 00:00:25.425000,0 days 00:00:27.304000,0 days 00:00:22.420000,HARD,24,2,Ferrari,5,Netherlands,NED24
SAI,55,55,0 days 00:01:15.343000,0 days 00:00:25.515000,0 days 00:00:27.472000,0 days 00:00:22.356000,HARD,25,2,Ferrari,5,Netherlands,NED24
SAI,55,56,0 days 00:01:15.132000,0 days 00:00:25.684000,0 days 00:00:27.103000,0 days 00:00:22.345000,HARD,26,2,Ferrari,5,Netherlands,NED24
SAI,55,57,0 days 00:01:14.652000,0 days 00:00:25.183000,0 days 00:00:27.114000,0 days 00:00:22.355000,HARD,27,2,Ferrari,5,Netherlands,NED24
SAI,55,58,0 days 00:01:14.507000,0 days 00:00:25.082000,0 days 00:00:27.266000,0 days 00:00:22.159000,HARD,28,2,Ferrari,5,Netherlands,NED24
SAI,55,59,0 days 00:01:14.488000,0 days 00:00:25.296000,0 days 00:00:27.089000,0 days 00:00:22.103000,HARD,29,2,Ferrari,5,Netherlands,NED24
SAI,55,60,0 days 00:01:14.865000,0 days 00:00:25.243000,0 days 00:00:27.303000,0 days 00:00:22.319000,HARD,30,2,Ferrari,5,Netherlands,NED24
SAI,55,61,0 days 00:01:15.244000,0 days 00:00:25.405000,0 days 00:00:27.407000,0 days 00:00:22.432000,HARD,31,2,Ferrari,5,Netherlands,NED24
SAI,55,62,0 days 00:01:15.078000,0 days 00:00:25.423000,0 days 00:00:27.387000,0 days 00:00:22.268000,HARD,32,2,Ferrari,5,Netherlands,NED24
SAI,55,63,0 days 00:01:14.817000,0 days 00:00:25.299000,0 days 00:00:27.191000,0 days 00:00:22.327000,HARD,33,2,Ferrari,5,Netherlands,NED24
SAI,55,64,0 days 00:01:14.605000,0 days 00:00:25.246000,0 days 00:00:27.194000,0 days 00:00:22.165000,HARD,34,2,Ferrari,5,Netherlands,NED24
SAI,55,65,0 days 00:01:14.672000,0 days 00:00:25.204000,0 days 00:00:27.147000,0 days 00:00:22.321000,HARD,35,2,Ferrari,5,Netherlands,NED24
SAI,55,66,0 days 00:01:14.750000,0 days 00:00:25.141000,0 days 00:00:27.376000,0 days 00:00:22.233000,HARD,36,2,Ferrari,5,Netherlands,NED24
SAI,55,67,0 days 00:01:15.098000,0 days 00:00:25.210000,0 days 00:00:27.406000,0 days 00:00:22.482000,HARD,37,2,Ferrari,5,Netherlands,NED24
SAI,55,68,0 days 00:01:15.051000,0 days 00:00:25.321000,0 days 00:00:27.405000,0 days 00:00:22.325000,HARD,38,2,Ferrari,5,Netherlands,NED24
SAI,55,69,0 days 00:01:15.130000,0 days 00:00:25.399000,0 days 00:00:27.356000,0 days 00:00:22.375000,HARD,39,2,Ferrari,5,Netherlands,NED24
SAI,55,70,0 days 00:01:15.101000,0 days 00:00:25.565000,0 days 00:00:27.241000,0 days 00:00:22.295000,HARD,40,2,Ferrari,5,Netherlands,NED24
SAI,55,71,0 days 00:01:14.442000,0 days 00:00:25.244000,0 days 00:00:27.061000,0 days 00:00:22.137000,HARD,41,2,Ferrari,5,Netherlands,NED24
SAI,55,72,0 days 00:01:14.631000,0 days 00:00:25.328000,0 days 00:00:27.091000,0 days 00:00:22.212000,HARD,42,2,Ferrari,5,Netherlands,NED24
PER,11,2,0 days 00:01:16.479000,0 days 00:00:26.523000,0 days 00:00:27.259000,0 days 00:00:22.697000,MEDIUM,2,1,Red Bull Racing,6,Netherlands,NED24
PER,11,3,0 days 00:01:16.421000,0 days 00:00:26.396000,0 days 00:00:27.269000,0 days 00:00:22.756000,MEDIUM,3,1,Red Bull Racing,6,Netherlands,NED24
PER,11,4,0 days 00:01:16.566000,0 days 00:00:26.242000,0 days 00:00:27.612000,0 days 00:00:22.712000,MEDIUM,4,1,Red Bull Racing,6,Netherlands,NED24
PER,11,5,0 days 00:01:16.747000,0 days 00:00:26.162000,0 days 00:00:27.893000,0 days 00:00:22.692000,MEDIUM,5,1,Red Bull Racing,6,Netherlands,NED24
PER,11,6,0 days 00:01:16.386000,0 days 00:00:26.122000,0 days 00:00:27.789000,0 days 00:00:22.475000,MEDIUM,6,1,Red Bull Racing,6,Netherlands,NED24
PER,11,7,0 days 00:01:16.862000,0 days 00:00:26.343000,0 days 00:00:27.925000,0 days 00:00:22.594000,MEDIUM,7,1,Red Bull Racing,6,Netherlands,NED24
PER,11,8,0 days 00:01:17.107000,0 days 00:00:26.131000,0 days 00:00:27.987000,0 days 00:00:22.989000,MEDIUM,8,1,Red Bull Racing,6,Netherlands,NED24
PER,11,9,0 days 00:01:16.898000,0 days 00:00:26.045000,0 days 00:00:27.898000,0 days 00:00:22.955000,MEDIUM,9,1,Red Bull Racing,6,Netherlands,NED24
PER,11,10,0 days 00:01:16.708000,0 days 00:00:26.098000,0 days 00:00:27.761000,0 days 00:00:22.849000,MEDIUM,10,1,Red Bull Racing,6,Netherlands,NED24
PER,11,11,0 days 00:01:16.403000,0 days 00:00:26.038000,0 days 00:00:27.531000,0 days 00:00:22.834000,MEDIUM,11,1,Red Bull Racing,6,Netherlands,NED24
PER,11,12,0 days 00:01:16.387000,0 days 00:00:25.859000,0 days 00:00:27.777000,0 days 00:00:22.751000,MEDIUM,12,1,Red Bull Racing,6,Netherlands,NED24
PER,11,13,0 days 00:01:16.599000,0 days 00:00:25.998000,0 days 00:00:27.770000,0 days 00:00:22.831000,MEDIUM,13,1,Red Bull Racing,6,Netherlands,NED24
PER,11,14,0 days 00:01:16.708000,0 days 00:00:25.912000,0 days 00:00:27.827000,0 days 00:00:22.969000,MEDIUM,14,1,Red Bull Racing,6,Netherlands,NED24
PER,11,15,0 days 00:01:16.581000,0 days 00:00:25.860000,0 days 00:00:27.814000,0 days 00:00:22.907000,MEDIUM,15,1,Red Bull Racing,6,Netherlands,NED24
PER,11,16,0 days 00:01:16.572000,0 days 00:00:25.879000,0 days 00:00:27.890000,0 days 00:00:22.803000,MEDIUM,16,1,Red Bull Racing,6,Netherlands,NED24
PER,11,17,0 days 00:01:16.467000,0 days 00:00:25.806000,0 days 00:00:27.838000,0 days 00:00:22.823000,MEDIUM,17,1,Red Bull Racing,6,Netherlands,NED24
PER,11,18,0 days 00:01:16.731000,0 days 00:00:25.745000,0 days 00:00:28.080000,0 days 00:00:22.906000,MEDIUM,18,1,Red Bull Racing,6,Netherlands,NED24
PER,11,19,0 days 00:01:16.623000,0 days 00:00:25.728000,0 days 00:00:28.062000,0 days 00:00:22.833000,MEDIUM,19,1,Red Bull Racing,6,Netherlands,NED24
PER,11,20,0 days 00:01:16.529000,0 days 00:00:25.865000,0 days 00:00:27.853000,0 days 00:00:22.811000,MEDIUM,20,1,Red Bull Racing,6,Netherlands,NED24
PER,11,21,0 days 00:01:16.529000,0 days 00:00:25.851000,0 days 00:00:27.854000,0 days 00:00:22.824000,MEDIUM,21,1,Red Bull Racing,6,Netherlands,NED24
PER,11,22,0 days 00:01:16.684000,0 days 00:00:25.887000,0 days 00:00:27.904000,0 days 00:00:22.893000,MEDIUM,22,1,Red Bull Racing,6,Netherlands,NED24
PER,11,23,0 days 00:01:17.003000,0 days 00:00:25.961000,0 days 00:00:28.107000,0 days 00:00:22.935000,MEDIUM,23,1,Red Bull Racing,6,Netherlands,NED24
PER,11,24,0 days 00:01:17.070000,0 days 00:00:25.931000,0 days 00:00:28.053000,0 days 00:00:23.086000,MEDIUM,24,1,Red Bull Racing,6,Netherlands,NED24
PER,11,25,0 days 00:01:16.432000,0 days 00:00:25.797000,0 days 00:00:27.727000,0 days 00:00:22.908000,MEDIUM,25,1,Red Bull Racing,5,Netherlands,NED24
PER,11,26,0 days 00:01:16.505000,0 days 00:00:25.713000,0 days 00:00:27.771000,0 days 00:00:23.021000,MEDIUM,26,1,Red Bull Racing,4,Netherlands,NED24
PER,11,27,0 days 00:01:16.361000,0 days 00:00:25.742000,0 days 00:00:27.808000,0 days 00:00:22.811000,MEDIUM,27,1,Red Bull Racing,4,Netherlands,NED24
PER,11,28,0 days 00:01:16.570000,0 days 00:00:25.718000,0 days 00:00:27.930000,0 days 00:00:22.922000,MEDIUM,28,1,Red Bull Racing,3,Netherlands,NED24
PER,11,29,0 days 00:01:20.183000,0 days 00:00:25.531000,0 days 00:00:27.896000,0 days 00:00:26.756000,MEDIUM,29,1,Red Bull Racing,3,Netherlands,NED24
PER,11,31,0 days 00:01:15.296000,0 days 00:00:25.427000,0 days 00:00:26.855000,0 days 00:00:23.014000,HARD,2,2,Red Bull Racing,7,Netherlands,NED24
PER,11,32,0 days 00:01:15.031000,0 days 00:00:25.426000,0 days 00:00:26.999000,0 days 00:00:22.606000,HARD,3,2,Red Bull Racing,6,Netherlands,NED24
PER,11,33,0 days 00:01:14.673000,0 days 00:00:25.398000,0 days 00:00:26.810000,0 days 00:00:22.465000,HARD,4,2,Red Bull Racing,6,Netherlands,NED24
PER,11,34,0 days 00:01:14.966000,0 days 00:00:25.400000,0 days 00:00:27.144000,0 days 00:00:22.422000,HARD,5,2,Red Bull Racing,6,Netherlands,NED24
PER,11,35,0 days 00:01:15.106000,0 days 00:00:25.478000,0 days 00:00:27.058000,0 days 00:00:22.570000,HARD,6,2,Red Bull Racing,6,Netherlands,NED24
PER,11,36,0 days 00:01:14.846000,0 days 00:00:25.446000,0 days 00:00:27.062000,0 days 00:00:22.338000,HARD,7,2,Red Bull Racing,6,Netherlands,NED24
PER,11,37,0 days 00:01:15.121000,0 days 00:00:25.466000,0 days 00:00:27.154000,0 days 00:00:22.501000,HARD,8,2,Red Bull Racing,6,Netherlands,NED24
PER,11,38,0 days 00:01:15.102000,0 days 00:00:25.572000,0 days 00:00:27.112000,0 days 00:00:22.418000,HARD,9,2,Red Bull Racing,6,Netherlands,NED24
PER,11,39,0 days 00:01:14.949000,0 days 00:00:25.385000,0 days 00:00:27.165000,0 days 00:00:22.399000,HARD,10,2,Red Bull Racing,6,Netherlands,NED24
PER,11,40,0 days 00:01:14.792000,0 days 00:00:25.430000,0 days 00:00:26.964000,0 days 00:00:22.398000,HARD,11,2,Red Bull Racing,6,Netherlands,NED24
PER,11,41,0 days 00:01:14.879000,0 days 00:00:25.291000,0 days 00:00:27.119000,0 days 00:00:22.469000,HARD,12,2,Red Bull Racing,6,Netherlands,NED24
PER,11,42,0 days 00:01:14.828000,0 days 00:00:25.409000,0 days 00:00:27.018000,0 days 00:00:22.401000,HARD,13,2,Red Bull Racing,6,Netherlands,NED24
PER,11,43,0 days 00:01:14.930000,0 days 00:00:25.385000,0 days 00:00:27.078000,0 days 00:00:22.467000,HARD,14,2,Red Bull Racing,6,Netherlands,NED24
PER,11,44,0 days 00:01:15.143000,0 days 00:00:25.511000,0 days 00:00:27.109000,0 days 00:00:22.523000,HARD,15,2,Red Bull Racing,6,Netherlands,NED24
PER,11,45,0 days 00:01:15.138000,0 days 00:00:25.518000,0 days 00:00:27.096000,0 days 00:00:22.524000,HARD,16,2,Red Bull Racing,6,Netherlands,NED24
PER,11,46,0 days 00:01:15.103000,0 days 00:00:25.348000,0 days 00:00:27.369000,0 days 00:00:22.386000,HARD,17,2,Red Bull Racing,6,Netherlands,NED24
PER,11,47,0 days 00:01:16.486000,0 days 00:00:26.218000,0 days 00:00:27.598000,0 days 00:00:22.670000,HARD,18,2,Red Bull Racing,7,Netherlands,NED24
PER,11,48,0 days 00:01:15.601000,0 days 00:00:25.588000,0 days 00:00:27.411000,0 days 00:00:22.602000,HARD,19,2,Red Bull Racing,7,Netherlands,NED24
PER,11,49,0 days 00:01:15.492000,0 days 00:00:25.486000,0 days 00:00:27.472000,0 days 00:00:22.534000,HARD,20,2,Red Bull Racing,7,Netherlands,NED24
PER,11,50,0 days 00:01:15.314000,0 days 00:00:25.524000,0 days 00:00:27.314000,0 days 00:00:22.476000,HARD,21,2,Red Bull Racing,7,Netherlands,NED24
PER,11,51,0 days 00:01:15.120000,0 days 00:00:25.328000,0 days 00:00:27.301000,0 days 00:00:22.491000,HARD,22,2,Red Bull Racing,7,Netherlands,NED24
PER,11,52,0 days 00:01:15.046000,0 days 00:00:25.432000,0 days 00:00:27.208000,0 days 00:00:22.406000,HARD,23,2,Red Bull Racing,7,Netherlands,NED24
PER,11,53,0 days 00:01:15.266000,0 days 00:00:25.459000,0 days 00:00:27.282000,0 days 00:00:22.525000,HARD,24,2,Red Bull Racing,7,Netherlands,NED24
PER,11,54,0 days 00:01:15.169000,0 days 00:00:25.442000,0 days 00:00:27.204000,0 days 00:00:22.523000,HARD,25,2,Red Bull Racing,7,Netherlands,NED24
PER,11,55,0 days 00:01:15.450000,0 days 00:00:25.467000,0 days 00:00:27.329000,0 days 00:00:22.654000,HARD,26,2,Red Bull Racing,6,Netherlands,NED24
PER,11,56,0 days 00:01:15.521000,0 days 00:00:25.383000,0 days 00:00:27.453000,0 days 00:00:22.685000,HARD,27,2,Red Bull Racing,6,Netherlands,NED24
PER,11,57,0 days 00:01:15.714000,0 days 00:00:25.608000,0 days 00:00:27.548000,0 days 00:00:22.558000,HARD,28,2,Red Bull Racing,6,Netherlands,NED24
PER,11,58,0 days 00:01:16.198000,0 days 00:00:25.682000,0 days 00:00:27.715000,0 days 00:00:22.801000,HARD,29,2,Red Bull Racing,6,Netherlands,NED24
PER,11,59,0 days 00:01:15.287000,0 days 00:00:25.438000,0 days 00:00:27.373000,0 days 00:00:22.476000,HARD,30,2,Red Bull Racing,6,Netherlands,NED24
PER,11,60,0 days 00:01:15.197000,0 days 00:00:25.416000,0 days 00:00:27.312000,0 days 00:00:22.469000,HARD,31,2,Red Bull Racing,6,Netherlands,NED24
PER,11,61,0 days 00:01:15.063000,0 days 00:00:25.346000,0 days 00:00:27.313000,0 days 00:00:22.404000,HARD,32,2,Red Bull Racing,6,Netherlands,NED24
PER,11,62,0 days 00:01:15.034000,0 days 00:00:25.477000,0 days 00:00:27.143000,0 days 00:00:22.414000,HARD,33,2,Red Bull Racing,6,Netherlands,NED24
PER,11,63,0 days 00:01:15.081000,0 days 00:00:25.421000,0 days 00:00:27.244000,0 days 00:00:22.416000,HARD,34,2,Red Bull Racing,6,Netherlands,NED24
PER,11,64,0 days 00:01:14.699000,0 days 00:00:25.240000,0 days 00:00:27.172000,0 days 00:00:22.287000,HARD,35,2,Red Bull Racing,6,Netherlands,NED24
PER,11,65,0 days 00:01:14.932000,0 days 00:00:25.310000,0 days 00:00:27.291000,0 days 00:00:22.331000,HARD,36,2,Red Bull Racing,6,Netherlands,NED24
PER,11,66,0 days 00:01:14.610000,0 days 00:00:25.230000,0 days 00:00:27.046000,0 days 00:00:22.334000,HARD,37,2,Red Bull Racing,6,Netherlands,NED24
PER,11,67,0 days 00:01:14.849000,0 days 00:00:25.169000,0 days 00:00:27.275000,0 days 00:00:22.405000,HARD,38,2,Red Bull Racing,6,Netherlands,NED24
PER,11,68,0 days 00:01:15.132000,0 days 00:00:25.233000,0 days 00:00:27.530000,0 days 00:00:22.369000,HARD,39,2,Red Bull Racing,6,Netherlands,NED24
PER,11,69,0 days 00:01:14.587000,0 days 00:00:25.153000,0 days 00:00:27.174000,0 days 00:00:22.260000,HARD,40,2,Red Bull Racing,6,Netherlands,NED24
PER,11,70,0 days 00:01:14.851000,0 days 00:00:25.207000,0 days 00:00:27.115000,0 days 00:00:22.529000,HARD,41,2,Red Bull Racing,6,Netherlands,NED24
PER,11,71,0 days 00:01:14.924000,0 days 00:00:25.263000,0 days 00:00:27.165000,0 days 00:00:22.496000,HARD,42,2,Red Bull Racing,6,Netherlands,NED24
PER,11,72,0 days 00:01:14.956000,0 days 00:00:25.314000,0 days 00:00:27.143000,0 days 00:00:22.499000,HARD,43,2,Red Bull Racing,6,Netherlands,NED24
